session_id,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,tcp_flags,duration_sec,attack_type
5771,192.168.1.138,10.0.0.97,50053,443,SMTP,644,URG,1,Session Hijack
5772,192.168.1.168,10.0.0.205,22353,8080,HTTP,688,PSH,7.346488721,XSS
5773,192.168.1.135,10.0.0.52,58156,443,HTTPS,490,ACK,1.04,SQLi
5774,192.168.1.103,10.0.0.138,37758,25,HTTPS,341,PSH,2.197076229,DoS
5775,192.168.1.166,10.0.0.216,43861,25,FTP,689,FIN,1.39,Ransomware
5776,192.168.1.85,10.0.0.74,9842,8080,SMTP,459,PSH,0.05,Phishing
5777,192.168.1.61,10.0.0.41,11942,21,FTP,645,SYN,1.08,No Attack
5778,192.168.1.212,10.0.0.223,43442,80,SMTP,732,ACK,3.53,MITM
5779,192.168.1.3,10.0.0.77,53000,22,HTTP,613,URG,1.89,Session Hijack
5780,192.168.1.128,10.0.0.131,2274,22,HTTP,596,URG,6.97,XSS
5781,192.168.1.179,10.0.0.187,5782,8080,FTP,426,FIN,0.79,SQLi
5782,192.168.1.86,10.0.0.114,38155,22,SSH,470,ACK,0.35,DoS
5783,192.168.1.47,10.0.0.52,3187,443,HTTPS,446,FIN,3.448228335,Ransomware
5784,192.168.1.196,10.0.0.162,43607,25,FTP,659,URG,0.09,Phishing
5785,192.168.1.220,10.0.0.177,35645,25,FTP,554,ACK,1.324589898,No Attack
5786,192.168.1.76,10.0.0.156,18161,8080,HTTP,554,RST,2.236001712,MITM
5787,192.168.1.38,10.0.0.211,33127,25,HTTPS,344,PSH,2.8,Session Hijack
5788,192.168.1.243,10.0.0.87,22856,80,FTP,580,SYN,1.84,XSS
5789,192.168.1.164,10.0.0.109,2892,25,HTTP,652,SYN,12.21634557,SQLi
5790,192.168.1.239,10.0.0.224,63527,25,HTTP,709,RST,2.13,DoS
5791,192.168.1.169,10.0.0.141,50357,443,FTP,483,ACK,2.58,Ransomware
5792,192.168.1.197,10.0.0.225,51689,21,FTP,728,PSH,10.2,Phishing
5793,192.168.1.141,10.0.0.226,49360,22,HTTP,387,RST,1.8,No Attack
5794,192.168.1.87,10.0.0.225,42886,443,FTP,524,ACK,2.51,MITM
5795,192.168.1.58,10.0.0.248,20752,443,HTTPS,752,PSH,0.71,Session Hijack
5796,192.168.1.50,10.0.0.69,39030,443,HTTP,524,ACK,2.21551541,XSS
5797,192.168.1.30,10.0.0.120,29053,22,HTTP,524,SYN,4.86,SQLi
5798,192.168.1.190,10.0.0.67,40881,8080,FTP,481,PSH,4.53264153,DoS
5799,192.168.1.101,10.0.0.61,29207,443,FTP,402,SYN,0.73,Ransomware
5800,192.168.1.25,10.0.0.188,23809,21,FTP,377,SYN,0.88,Phishing
5801,192.168.1.112,10.0.0.71,63970,8080,HTTPS,429,PSH,3.75,No Attack
5802,192.168.1.155,10.0.0.152,19964,25,HTTP,418,RST,1.377127829,MITM
5803,192.168.1.179,10.0.0.191,60507,21,SSH,599,ACK,4.37,Session Hijack
5804,192.168.1.206,10.0.0.214,56274,8080,HTTPS,457,PSH,2.97,XSS
5805,192.168.1.185,10.0.0.237,6304,25,HTTPS,542,URG,1.238945294,SQLi
5806,192.168.1.126,10.0.0.189,38036,25,HTTP,580,SYN,2.54,DoS
5807,192.168.1.240,10.0.0.151,3188,443,SSH,347,ACK,3.6,Ransomware
5808,192.168.1.123,10.0.0.30,56777,443,HTTP,474,PSH,0.522242563,Phishing
5809,192.168.1.47,10.0.0.188,28212,22,HTTPS,405,RST,1.22,No Attack
5810,192.168.1.118,10.0.0.146,48941,80,FTP,391,PSH,3.97,MITM
5811,192.168.1.228,10.0.0.96,64556,21,HTTP,444,PSH,0.44,Session Hijack
5812,192.168.1.39,10.0.0.56,15112,22,HTTP,437,FIN,1.19,XSS
5813,192.168.1.16,10.0.0.53,19429,22,FTP,448,URG,2.76852774,SQLi
5814,192.168.1.248,10.0.0.7,3845,21,SSH,539,ACK,0.2,DoS
5815,192.168.1.22,10.0.0.97,56114,8080,SSH,538,PSH,0.48,Ransomware
5816,192.168.1.213,10.0.0.197,23540,21,HTTP,394,SYN,1.26,Phishing
5817,192.168.1.54,10.0.0.113,11497,25,FTP,573,SYN,2.354493002,No Attack
5818,192.168.1.149,10.0.0.220,47478,80,HTTP,523,FIN,0.79,MITM
5819,192.168.1.200,10.0.0.125,43554,8080,FTP,593,SYN,0.05,Session Hijack
5820,192.168.1.241,10.0.0.200,39761,443,HTTPS,765,PSH,5.26,XSS
5821,192.168.1.16,10.0.0.207,60340,80,FTP,388,ACK,4.1,SQLi
5822,192.168.1.59,10.0.0.180,13202,80,HTTP,314,FIN,1,DoS
5823,192.168.1.247,10.0.0.132,60612,443,SMTP,561,URG,0.4,Ransomware
5824,192.168.1.31,10.0.0.162,39960,80,SSH,310,FIN,0.395659753,Phishing
5825,192.168.1.170,10.0.0.197,28042,8080,HTTP,355,RST,0.26,No Attack
5826,192.168.1.202,10.0.0.161,18121,8080,FTP,433,RST,1.84,MITM
5827,192.168.1.32,10.0.0.121,15120,8080,FTP,471,ACK,2.65,Session Hijack
5828,192.168.1.187,10.0.0.197,40995,22,SSH,560,ACK,0.34,XSS
5829,192.168.1.162,10.0.0.38,4569,22,HTTP,398,FIN,0.24,SQLi
5830,192.168.1.254,10.0.0.226,25822,8080,SMTP,631,PSH,2.35,DoS
5831,192.168.1.9,10.0.0.122,1887,443,HTTPS,459,PSH,1.46,Ransomware
5832,192.168.1.209,10.0.0.26,17172,443,SMTP,462,RST,0.93,Phishing
5833,192.168.1.139,10.0.0.129,22033,21,HTTPS,691,ACK,2.58,No Attack
5834,192.168.1.224,10.0.0.4,55483,21,HTTPS,588,ACK,1.22,MITM
5835,192.168.1.10,10.0.0.39,18833,8080,HTTP,324,PSH,1.25,Session Hijack
5836,192.168.1.214,10.0.0.54,19712,80,HTTPS,770,RST,1.003884823,XSS
5837,192.168.1.249,10.0.0.218,1677,80,FTP,467,PSH,0.76,SQLi
5838,192.168.1.17,10.0.0.161,59527,443,HTTPS,527,PSH,0.01,DoS
5839,192.168.1.68,10.0.0.33,9153,80,HTTPS,466,FIN,5.15,Ransomware
5840,192.168.1.48,10.0.0.200,27442,25,SSH,713,ACK,0.7,Phishing
5841,192.168.1.180,10.0.0.20,24142,22,SSH,628,FIN,0.4,No Attack
5842,192.168.1.111,10.0.0.16,1467,80,HTTP,853,FIN,0.19,MITM
5843,192.168.1.153,10.0.0.149,28065,80,HTTP,547,PSH,1.035135602,Session Hijack
5844,192.168.1.123,10.0.0.173,24867,21,FTP,691,RST,4.34,XSS
5845,192.168.1.149,10.0.0.247,22077,25,SSH,395,PSH,1.091529834,SQLi
5846,192.168.1.101,10.0.0.248,31872,80,SMTP,473,URG,1.92,DoS
5847,192.168.1.102,10.0.0.127,38898,22,HTTP,591,RST,2.859428909,Ransomware
5848,192.168.1.241,10.0.0.218,38228,80,HTTP,671,ACK,0.76,Phishing
5849,192.168.1.65,10.0.0.87,53033,443,SSH,510,URG,3.58,No Attack
5850,192.168.1.191,10.0.0.82,43264,25,SSH,422,URG,0.48,MITM
5851,192.168.1.217,10.0.0.62,36831,80,FTP,616,URG,0.15,Session Hijack
5852,192.168.1.51,10.0.0.31,62163,25,SSH,808,SYN,0.14,XSS
5853,192.168.1.36,10.0.0.244,29237,80,HTTPS,604,ACK,0.71,SQLi
5854,192.168.1.81,10.0.0.42,62126,22,SMTP,529,PSH,1.24,DoS
5855,192.168.1.233,10.0.0.12,9315,22,HTTPS,690,RST,1.99,Ransomware
5856,192.168.1.127,10.0.0.65,44070,25,HTTPS,612,URG,2.61,Phishing
5857,192.168.1.88,10.0.0.234,17309,8080,HTTPS,783,SYN,0.39,No Attack
5858,192.168.1.194,10.0.0.73,27910,21,HTTP,410,URG,2.3,MITM
5859,192.168.1.104,10.0.0.131,62613,21,HTTPS,531,RST,0.4,Session Hijack
5860,192.168.1.15,10.0.0.252,14968,443,HTTP,565,RST,11.75,XSS
5861,192.168.1.96,10.0.0.115,36529,8080,SSH,432,SYN,6.39,SQLi
5862,192.168.1.167,10.0.0.218,24364,21,SMTP,697,SYN,0.22,DoS
5863,192.168.1.123,10.0.0.137,31049,25,SMTP,571,ACK,2.13,Ransomware
5864,192.168.1.198,10.0.0.106,55415,21,HTTPS,639,FIN,5.939298066,Phishing
5865,192.168.1.1,10.0.0.179,2631,443,SMTP,472,URG,0.17,No Attack
5866,192.168.1.239,10.0.0.16,64730,80,HTTP,659,SYN,0.26,MITM
5867,192.168.1.151,10.0.0.216,3977,21,SSH,696,URG,0.85,Session Hijack
5868,192.168.1.122,10.0.0.242,45965,25,HTTPS,525,FIN,0.2,XSS
5869,192.168.1.167,10.0.0.78,6957,25,FTP,564,FIN,4.977809871,SQLi
5870,192.168.1.253,10.0.0.125,12410,443,SMTP,383,FIN,4.17,DoS
5871,192.168.1.126,10.0.0.131,62707,443,SMTP,599,FIN,7.031639402,Ransomware
5872,192.168.1.57,10.0.0.226,49013,22,HTTPS,599,SYN,1.492316245,Phishing
5873,192.168.1.81,10.0.0.225,5706,22,SMTP,411,URG,0.09,No Attack
5874,192.168.1.162,10.0.0.242,48645,22,SMTP,543,RST,1.18,MITM
5875,192.168.1.251,10.0.0.152,45076,80,FTP,738,URG,4.25,Session Hijack
5876,192.168.1.169,10.0.0.201,56509,25,HTTP,657,URG,3.440559287,XSS
5877,192.168.1.221,10.0.0.141,57568,22,HTTPS,498,SYN,12.77,SQLi
5878,192.168.1.73,10.0.0.130,12178,25,HTTPS,856,SYN,5.755650864,DoS
5879,192.168.1.141,10.0.0.199,61030,443,FTP,437,PSH,1,Ransomware
5880,192.168.1.70,10.0.0.112,10071,80,FTP,386,PSH,0.08,Phishing
5881,192.168.1.6,10.0.0.127,24017,443,HTTP,384,ACK,1.736936838,No Attack
5882,192.168.1.84,10.0.0.21,11362,25,SSH,693,FIN,2.07,MITM
5883,192.168.1.52,10.0.0.147,15347,8080,HTTPS,245,FIN,4.95,Session Hijack
5884,192.168.1.245,10.0.0.89,38717,8080,SMTP,448,PSH,1.17,XSS
5885,192.168.1.3,10.0.0.47,59754,22,HTTP,403,RST,5.056365634,SQLi
5886,192.168.1.81,10.0.0.150,65508,8080,HTTPS,494,ACK,1.67,DoS
5887,192.168.1.63,10.0.0.203,24658,443,HTTP,494,URG,0.21,Ransomware
5888,192.168.1.49,10.0.0.161,27316,8080,SSH,729,RST,4.102598727,Phishing
5889,192.168.1.76,10.0.0.160,39575,21,HTTPS,561,PSH,1.36,No Attack
5890,192.168.1.112,10.0.0.192,46135,80,SMTP,745,URG,0.1,MITM
5891,192.168.1.175,10.0.0.85,10941,25,HTTPS,464,RST,3.37,Session Hijack
5892,192.168.1.109,10.0.0.167,11169,22,HTTP,433,FIN,2.83,XSS
5893,192.168.1.183,10.0.0.128,30741,443,SSH,585,PSH,1.22,SQLi
5894,192.168.1.192,10.0.0.212,40515,80,HTTP,334,URG,0.04,DoS
5895,192.168.1.65,10.0.0.72,50360,22,HTTP,763,RST,0.85,Ransomware
5896,192.168.1.81,10.0.0.42,17929,443,FTP,514,ACK,1.14,Phishing
5897,192.168.1.195,10.0.0.229,31297,8080,HTTP,544,ACK,0.36,No Attack
5898,192.168.1.218,10.0.0.9,60679,25,SSH,536,SYN,0.35,MITM
5899,192.168.1.15,10.0.0.25,51424,21,SMTP,513,URG,0.37,Session Hijack
5900,192.168.1.100,10.0.0.217,27258,21,FTP,517,PSH,0.93,XSS
5901,192.168.1.32,10.0.0.225,14373,8080,HTTP,388,PSH,3.4,SQLi
5902,192.168.1.96,10.0.0.2,2026,25,HTTPS,434,URG,3.697839673,DoS
5903,192.168.1.128,10.0.0.19,40058,80,FTP,677,PSH,0.02,Ransomware
5904,192.168.1.196,10.0.0.238,33597,25,SSH,567,FIN,0.02,Phishing
5905,192.168.1.146,10.0.0.20,28827,8080,HTTPS,606,FIN,1.068511446,No Attack
5906,192.168.1.113,10.0.0.234,56620,443,SSH,465,PSH,1.26,MITM
5907,192.168.1.83,10.0.0.233,65344,80,HTTPS,507,URG,4.126410536,Session Hijack
5908,192.168.1.43,10.0.0.234,64481,21,SMTP,686,RST,1.227401582,XSS
5909,192.168.1.116,10.0.0.221,12354,8080,SSH,727,FIN,1.3,SQLi
5910,192.168.1.163,10.0.0.70,27528,443,HTTPS,484,URG,0.08,DoS
5911,192.168.1.232,10.0.0.17,16004,8080,SSH,663,PSH,0.04,Ransomware
5912,192.168.1.78,10.0.0.124,8041,22,FTP,750,FIN,0.02,Phishing
5913,192.168.1.58,10.0.0.89,42377,22,SSH,593,URG,2.67,No Attack
5914,192.168.1.33,10.0.0.230,17035,22,SSH,479,SYN,0.191152794,MITM
5915,192.168.1.14,10.0.0.196,19025,21,HTTPS,805,ACK,1.258020052,Session Hijack
5916,192.168.1.162,10.0.0.94,62009,25,SSH,357,SYN,2.07,XSS
5917,192.168.1.189,10.0.0.84,18068,80,SMTP,387,PSH,1.93,SQLi
5918,192.168.1.247,10.0.0.131,39316,21,HTTP,548,URG,1.72120316,DoS
5919,192.168.1.132,10.0.0.87,57792,443,FTP,545,ACK,0.59,Ransomware
5920,192.168.1.216,10.0.0.51,6274,443,HTTPS,476,RST,2.04,Phishing
5921,192.168.1.59,10.0.0.82,62532,22,SSH,455,PSH,1.779234619,No Attack
5922,192.168.1.157,10.0.0.154,41304,80,SSH,457,RST,1.25,MITM
5923,192.168.1.83,10.0.0.184,24313,22,SSH,584,RST,0.46,Session Hijack
5924,192.168.1.134,10.0.0.228,34111,443,FTP,495,FIN,1.21559225,XSS
5925,192.168.1.121,10.0.0.192,11440,443,HTTP,344,FIN,2.048216834,SQLi
5926,192.168.1.225,10.0.0.8,26183,25,SMTP,613,ACK,2.3,DoS
5927,192.168.1.177,10.0.0.209,37392,25,SMTP,538,ACK,2.91,Ransomware
5928,192.168.1.168,10.0.0.223,56136,25,HTTPS,629,URG,1.8,Phishing
5929,192.168.1.83,10.0.0.165,6303,22,HTTP,628,FIN,1,No Attack
5930,192.168.1.245,10.0.0.237,26181,8080,HTTP,624,ACK,1.75,MITM
5931,192.168.1.193,10.0.0.121,62064,80,FTP,690,URG,2.44,Session Hijack
5932,192.168.1.197,10.0.0.225,51943,25,SSH,539,SYN,2.82,XSS
5933,192.168.1.27,10.0.0.155,59924,21,HTTP,507,PSH,0.2,SQLi
5934,192.168.1.80,10.0.0.173,16518,25,SSH,401,SYN,3.25,DoS
5935,192.168.1.134,10.0.0.4,51974,22,FTP,457,PSH,0.13,Ransomware
5936,192.168.1.232,10.0.0.86,46190,80,HTTPS,545,URG,4.09,Phishing
5937,192.168.1.13,10.0.0.128,26598,25,HTTPS,787,FIN,1,No Attack
5938,192.168.1.240,10.0.0.218,26357,80,SSH,429,SYN,2.40601441,MITM
5939,192.168.1.64,10.0.0.224,34074,21,SSH,539,RST,0.68,Session Hijack
5940,192.168.1.190,10.0.0.216,33287,443,HTTP,558,SYN,1.11,XSS
5941,192.168.1.227,10.0.0.110,33563,80,FTP,623,ACK,3.73,SQLi
5942,192.168.1.147,10.0.0.99,15054,8080,HTTPS,568,SYN,0.7,DoS
5943,192.168.1.204,10.0.0.37,23745,25,HTTP,482,FIN,1.66,Ransomware
5944,192.168.1.80,10.0.0.224,49094,22,SMTP,793,FIN,2.08,Phishing
5945,192.168.1.123,10.0.0.71,6190,8080,HTTP,375,ACK,0.32,No Attack
5946,192.168.1.43,10.0.0.33,8145,8080,SSH,405,PSH,3.01,MITM
5947,192.168.1.202,10.0.0.31,15701,22,SMTP,521,ACK,13.96,Session Hijack
5948,192.168.1.89,10.0.0.183,57585,22,HTTP,508,URG,0.34,XSS
5949,192.168.1.148,10.0.0.125,32265,22,FTP,683,PSH,2.92,SQLi
5950,192.168.1.95,10.0.0.12,17397,8080,HTTPS,516,FIN,0.32,DoS
5951,192.168.1.196,10.0.0.11,22897,80,SMTP,645,FIN,6,Ransomware
5952,192.168.1.172,10.0.0.88,38688,22,FTP,599,URG,1.961516394,Phishing
5953,192.168.1.151,10.0.0.72,65414,443,HTTP,514,PSH,7.82,No Attack
5954,192.168.1.2,10.0.0.32,50306,8080,SSH,567,SYN,0.14,MITM
5955,192.168.1.120,10.0.0.57,2317,8080,SSH,424,SYN,3.13,Session Hijack
5956,192.168.1.22,10.0.0.166,23467,8080,FTP,591,ACK,1.891244066,XSS
5957,192.168.1.115,10.0.0.188,40749,21,SSH,783,FIN,0.68,SQLi
5958,192.168.1.57,10.0.0.86,50236,80,HTTPS,705,SYN,4.023691602,DoS
5959,192.168.1.229,10.0.0.226,19619,80,FTP,682,FIN,2.02,Ransomware
5960,192.168.1.72,10.0.0.19,10764,22,FTP,533,ACK,4.66,Phishing
5961,192.168.1.7,10.0.0.116,13583,8080,SSH,459,RST,0.57,No Attack
5962,192.168.1.206,10.0.0.212,43765,8080,FTP,631,FIN,5.62,MITM
5963,192.168.1.184,10.0.0.184,40068,22,HTTP,469,RST,2.05,Session Hijack
5964,192.168.1.119,10.0.0.14,22771,80,SMTP,413,FIN,1.2,XSS
5965,192.168.1.195,10.0.0.33,41944,22,SMTP,414,PSH,1.384063696,SQLi
5966,192.168.1.114,10.0.0.10,8997,22,SSH,436,URG,2.9,DoS
5967,192.168.1.16,10.0.0.80,16357,22,HTTPS,466,RST,4.523758435,Ransomware
5968,192.168.1.247,10.0.0.192,31153,22,HTTPS,472,PSH,3.32,Phishing
5969,192.168.1.83,10.0.0.64,1061,22,SSH,844,URG,2.66,No Attack
5970,192.168.1.179,10.0.0.190,39782,25,SSH,592,PSH,7.933384154,MITM
5971,192.168.1.210,10.0.0.68,33335,25,FTP,529,ACK,3.78,Session Hijack
5972,192.168.1.244,10.0.0.219,39230,8080,HTTPS,810,ACK,5.26,XSS
5973,192.168.1.208,10.0.0.92,57853,8080,SMTP,645,SYN,2.62,SQLi
5974,192.168.1.72,10.0.0.125,49527,25,SSH,547,RST,3.43,DoS
5975,192.168.1.124,10.0.0.171,29231,80,SMTP,532,SYN,1.8070685,Ransomware
5976,192.168.1.225,10.0.0.80,44648,21,SMTP,547,RST,2.21,Phishing
5977,192.168.1.113,10.0.0.59,34265,80,HTTPS,425,ACK,1.409206882,No Attack
5978,192.168.1.12,10.0.0.180,1082,8080,SMTP,469,ACK,1.020766807,MITM
5979,192.168.1.126,10.0.0.97,3660,25,FTP,418,URG,1.73,Session Hijack
5980,192.168.1.53,10.0.0.240,31659,80,FTP,540,URG,3.024926885,XSS
5981,192.168.1.75,10.0.0.19,15858,21,HTTPS,673,ACK,0.17,SQLi
5982,192.168.1.133,10.0.0.149,16601,22,FTP,311,RST,1.131878031,DoS
5983,192.168.1.27,10.0.0.22,64382,443,SSH,551,ACK,1.046545319,Ransomware
5984,192.168.1.140,10.0.0.9,52790,25,HTTPS,653,SYN,2.01,Phishing
5985,192.168.1.145,10.0.0.9,28214,25,SMTP,800,PSH,1.887580625,No Attack
5986,192.168.1.134,10.0.0.201,8320,21,SSH,592,URG,0.2,MITM
5987,192.168.1.97,10.0.0.27,22407,22,HTTPS,611,RST,0.61,Session Hijack
5988,192.168.1.5,10.0.0.17,46462,22,SMTP,387,PSH,0.63,XSS
5989,192.168.1.57,10.0.0.172,59779,443,SMTP,611,SYN,1.63,SQLi
5990,192.168.1.156,10.0.0.249,25684,22,SMTP,480,FIN,0.07,DoS
5991,192.168.1.78,10.0.0.45,43517,21,SMTP,430,URG,1.91,Ransomware
5992,192.168.1.69,10.0.0.8,53973,8080,SMTP,265,ACK,1.06,Phishing
5993,192.168.1.118,10.0.0.208,3698,22,HTTPS,769,URG,0.39,No Attack
5994,192.168.1.120,10.0.0.146,49588,8080,FTP,471,URG,2.12,MITM
5995,192.168.1.59,10.0.0.125,44857,8080,SMTP,675,URG,1.208910682,Session Hijack
5996,192.168.1.33,10.0.0.123,23844,21,SSH,532,SYN,3.51,XSS
5997,192.168.1.62,10.0.0.33,20528,25,HTTPS,686,FIN,9.1,SQLi
5998,192.168.1.50,10.0.0.1,26690,25,HTTP,477,RST,3.02,DoS
5999,192.168.1.112,10.0.0.204,44818,25,FTP,498,SYN,2.72,Ransomware
6000,192.168.1.233,10.0.0.6,62592,80,SSH,596,RST,0.88,Phishing
6001,192.168.1.19,10.0.0.41,3100,25,SMTP,472,PSH,1.53,No Attack
6002,192.168.1.214,10.0.0.183,64032,21,HTTPS,576,PSH,0.11,MITM
6003,192.168.1.197,10.0.0.5,53366,443,HTTPS,475,RST,3.030043739,Session Hijack
6004,192.168.1.123,10.0.0.187,38579,22,SMTP,804,PSH,2.25,XSS
6005,192.168.1.194,10.0.0.80,56232,25,SSH,523,PSH,0.63,SQLi
6006,192.168.1.222,10.0.0.18,33430,80,HTTPS,554,ACK,3.010987664,DoS
6007,192.168.1.47,10.0.0.177,62596,8080,FTP,451,RST,2.27,Ransomware
6008,192.168.1.167,10.0.0.82,41286,80,SSH,763,RST,0.92,Phishing
6009,192.168.1.196,10.0.0.65,26808,21,SMTP,441,FIN,3.360427361,No Attack
6010,192.168.1.33,10.0.0.83,53753,443,SSH,516,URG,3.19,MITM
6011,192.168.1.141,10.0.0.182,22149,25,SSH,510,ACK,0.51,Session Hijack
6012,192.168.1.84,10.0.0.189,24240,25,HTTP,800,SYN,0.72,XSS
6013,192.168.1.182,10.0.0.136,3605,80,SMTP,701,ACK,1.03,SQLi
6014,192.168.1.135,10.0.0.131,16624,21,FTP,633,SYN,0.54,DoS
6015,192.168.1.79,10.0.0.250,31308,80,SMTP,711,RST,2.99,Ransomware
6016,192.168.1.215,10.0.0.25,21195,80,HTTP,642,ACK,1.7,Phishing
6017,192.168.1.14,10.0.0.250,26115,443,SMTP,549,FIN,0.96,No Attack
6018,192.168.1.215,10.0.0.69,15357,21,SMTP,555,URG,1.166836003,MITM
6019,192.168.1.147,10.0.0.183,31559,443,FTP,519,PSH,1.128003944,Session Hijack
6020,192.168.1.128,10.0.0.168,24511,21,HTTP,545,SYN,3.62,XSS
6021,192.168.1.54,10.0.0.211,11428,25,SMTP,448,PSH,2.72,SQLi
6022,192.168.1.221,10.0.0.82,44958,22,SMTP,574,URG,0.768763014,DoS
6023,192.168.1.248,10.0.0.178,34724,8080,HTTPS,699,RST,3.23,Ransomware
6024,192.168.1.148,10.0.0.117,19071,22,SMTP,733,RST,0.39,Phishing
6025,192.168.1.29,10.0.0.95,42540,21,FTP,869,RST,8.69,No Attack
6026,192.168.1.24,10.0.0.33,16601,22,HTTPS,746,PSH,4.06,MITM
6027,192.168.1.82,10.0.0.111,25322,80,HTTP,488,URG,4.89,Session Hijack
6028,192.168.1.63,10.0.0.146,60039,25,SSH,459,RST,4.396472531,XSS
6029,192.168.1.202,10.0.0.125,16039,8080,FTP,597,RST,2.48,SQLi
6030,192.168.1.105,10.0.0.185,26592,8080,HTTP,454,PSH,0.56,DoS
6031,192.168.1.57,10.0.0.231,49900,8080,HTTPS,340,RST,2.594180707,MITM
6032,192.168.1.136,10.0.0.16,27228,25,SSH,378,URG,2.794209189,Session Hijack
6033,192.168.1.218,10.0.0.80,32772,22,HTTP,565,SYN,0.68,XSS
6034,192.168.1.62,10.0.0.239,27291,8080,FTP,653,ACK,1.02,SQLi
6035,192.168.1.157,10.0.0.38,22260,8080,HTTPS,692,SYN,5.88,DoS
6036,192.168.1.202,10.0.0.169,33639,21,FTP,619,RST,2.002724377,Ransomware
6037,192.168.1.17,10.0.0.135,2128,80,FTP,159,URG,0.76,Phishing
6038,192.168.1.66,10.0.0.78,18678,21,HTTPS,812,URG,0.23,No Attack
6039,192.168.1.6,10.0.0.235,61270,22,SMTP,486,RST,0.84,MITM
6040,192.168.1.58,10.0.0.181,65004,25,FTP,352,RST,1.89,Session Hijack
6041,192.168.1.69,10.0.0.63,46728,25,HTTPS,470,RST,0.976832928,XSS
6042,192.168.1.156,10.0.0.112,43393,21,FTP,495,PSH,2.892133832,SQLi
6043,192.168.1.62,10.0.0.89,4670,443,SMTP,501,URG,2.7,DoS
6044,192.168.1.169,10.0.0.160,22495,21,HTTPS,611,ACK,3.783726002,Ransomware
6045,192.168.1.197,10.0.0.38,26930,443,HTTP,541,PSH,8.37,Phishing
6046,192.168.1.82,10.0.0.150,22131,21,HTTP,447,PSH,1.14,No Attack
6047,192.168.1.218,10.0.0.251,48752,443,HTTP,450,URG,0.890720233,MITM
6048,192.168.1.212,10.0.0.144,15902,443,SSH,472,RST,3.86,Session Hijack
6049,192.168.1.169,10.0.0.52,52230,8080,FTP,548,SYN,1.593838492,XSS
6050,192.168.1.177,10.0.0.29,64413,8080,FTP,374,URG,3.96,SQLi
6051,192.168.1.219,10.0.0.144,10169,443,HTTPS,575,SYN,8.11,DoS
6052,192.168.1.177,10.0.0.76,24066,443,SSH,389,FIN,4.75,Ransomware
6053,192.168.1.204,10.0.0.145,19250,80,FTP,545,URG,7.94101793,Phishing
6054,192.168.1.71,10.0.0.229,3826,443,HTTPS,539,ACK,0.05,No Attack
6055,192.168.1.251,10.0.0.64,25143,8080,SMTP,582,URG,0.02,MITM
6056,192.168.1.131,10.0.0.91,64584,443,FTP,677,FIN,0.47,Session Hijack
6057,192.168.1.10,10.0.0.89,58377,25,FTP,616,PSH,3.21,XSS
6058,192.168.1.98,10.0.0.13,64060,80,SMTP,551,FIN,0.19,SQLi
6059,192.168.1.89,10.0.0.72,50157,443,SMTP,656,FIN,2.74,DoS
6060,192.168.1.35,10.0.0.184,28209,8080,FTP,442,URG,0.03,Ransomware
6061,192.168.1.208,10.0.0.5,58489,8080,SMTP,383,FIN,2.63,Phishing
6062,192.168.1.2,10.0.0.12,63150,22,HTTPS,712,ACK,0.58,No Attack
6063,192.168.1.124,10.0.0.169,7129,8080,FTP,637,URG,1.16,MITM
6064,192.168.1.24,10.0.0.3,52736,80,FTP,608,SYN,7.5,Session Hijack
6065,192.168.1.74,10.0.0.227,53213,8080,HTTP,548,SYN,1.6,XSS
6066,192.168.1.166,10.0.0.33,58808,25,FTP,566,FIN,0.16,SQLi
6067,192.168.1.22,10.0.0.121,3773,21,HTTP,568,URG,5.609533505,DoS
6068,192.168.1.154,10.0.0.214,50766,25,SMTP,548,ACK,0.78,Ransomware
6069,192.168.1.171,10.0.0.50,51544,25,SMTP,477,SYN,1.76,Phishing
6070,192.168.1.183,10.0.0.184,43973,80,HTTPS,331,RST,3.325552218,No Attack
6071,192.168.1.39,10.0.0.236,35153,80,HTTP,407,URG,3.01,MITM
6072,192.168.1.219,10.0.0.137,25536,22,FTP,651,URG,1.13,Session Hijack
6073,192.168.1.157,10.0.0.233,37565,8080,HTTP,674,SYN,2.97,XSS
6074,192.168.1.239,10.0.0.210,14519,22,SMTP,759,SYN,0.4969438,SQLi
6075,192.168.1.230,10.0.0.178,64578,80,SMTP,704,ACK,1.49,DoS
6076,192.168.1.20,10.0.0.29,3088,8080,HTTPS,390,ACK,0.04,Ransomware
6077,192.168.1.219,10.0.0.39,31102,80,SMTP,633,SYN,1.04,Phishing
6078,192.168.1.41,10.0.0.91,52591,80,HTTP,473,RST,0.91,No Attack
6079,192.168.1.182,10.0.0.100,53127,21,FTP,431,RST,7.65,MITM
6080,192.168.1.148,10.0.0.173,31035,25,FTP,533,FIN,1.01,Session Hijack
6081,192.168.1.108,10.0.0.17,6640,22,HTTP,831,FIN,4.75,XSS
6082,192.168.1.147,10.0.0.56,8999,22,HTTPS,680,SYN,1.14,SQLi
6083,192.168.1.84,10.0.0.226,11984,443,FTP,501,SYN,1.52,DoS
6084,192.168.1.227,10.0.0.46,29016,21,HTTP,346,SYN,0.86,Ransomware
6085,192.168.1.111,10.0.0.67,57277,80,HTTP,510,URG,3.044893294,Phishing
6086,192.168.1.66,10.0.0.197,59944,80,SMTP,566,RST,2.69,No Attack
